P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
-9.701554678,-15.28897671,-10.48300636,-5.485925254,-5.530153322,-1.829471879,13.07809908,8.478095449,13.54712671,10.85036406,2.661513203,26.11302686,2.313127175,6.973555669,4.599885902,6.062580325,1.109119594,7.21944919,10.6645909
-13.1525102,-16.48600835,-11.95266937,-4.158214922,-6.966869526,-3.520525939,13.89384241,8.782047255,15.50270424,15.75684744,4.876058672,29.43473507,3.315627612,6.383422546,6.889713938,5.364443122,-1.347823159,6.42646894,8.162401521
-15.71371919,-19.37455615,-13.38666946,-3.443941462,-8.415351648,-4.747881177,14.60059659,8.53456441,16.34667704,17.15639808,7.5766935,31.68871597,4.029243983,5.314660806,8.672760521,2.848814258,-4.590060003,3.058071466,5.919285015
-17.56729262,-23.81027423,-15.24287213,-4.877394524,-9.942820252,-5.207524566,14.56037802,7.314286373,15.74813054,12.68459284,9.371620937,32.98715412,4.307041953,4.129966785,9.472163702,0.008718429,-8.015435546,-2.246133507,3.426154573
-18.11705681,-28.50304396,-16.74414898,-7.97580532,-10.83827806,-4.800433894,13.23090612,5.272495209,13.43832643,3.570537326,8.898461253,33.52750709,3.917295095,3.134327647,8.777978448,-2.2869716,-10.82510786,-8.127406865,0.967798123
-16.52839335,-31.89819576,-16.53400126,-10.53890702,-10.2140915,-3.66366027,10.66502965,3.048704662,9.628661218,-5.55879533,5.776486292,33.31788723,2.736059409,2.460533116,6.585260492,-4.203176994,-12.41499811,-13.30675785,-0.537896606
-12.56915583,-33.17182939,-13.83272143,-10.3020513,-7.785730518,-2.148057329,7.556413137,1.380895689,5.153528986,-9.531845918,0.995750643,32.0990988,0.904828497,2.009693675,3.582299152,-6.447338456,-12.67227844,-17.18638712,-0.231175235
-7.072978278,-32.60081505,-9.172569228,-6.707510232,-4.232812998,-0.72360394,4.802425564,0.699595918,1.16277653,-6.198957486,-3.55879807,29.59120844,-1.161783043,1.51823977,0.813076228,-9.337225842,-11.96702926,-19.84644406,2.000265092
-1.640914876,-31.11754749,-4.140475723,-1.429519607,-0.862202323,0.188425419,2.960454158,0.967380328,-1.423164961,1.999035906,-6.15889529,25.91000722,-2.937276541,0.743084474,-0.944257602,-12.24651626,-10.85615656,-21.54965606,5.376517448
2.219648972,-29.51067559,-0.338526165,2.785311986,1.185170767,0.397207675,2.036862809,1.820285201,-2.296302075,9.738016304,-6.173101659,21.80401973,-4.022542779,-0.350550581,-1.628815829,-13.92592093,-9.729573148,-22.26124009,8.744663099
3.906282869,-27.94699361,1.637553531,4.112676597,1.612677723,0.031330084,1.728295116,2.856925275,-1.737906881,12.53493553,-4.29287075,18.44679791,-4.319332315,-1.54315794,-1.85966562,-13.45595592,-8.651521942,-21.62865069,11.35848295
3.932254372,-26.12924863,2.448850384,2.972995485,1.060794899,-0.543466105,1.831692598,3.85353855,-0.27898543,9.670939642,-1.948234697,16.84651395,-4.034793851,-2.504423302,-2.447117781,-11.04047763,-7.46912474,-19.41524051,13.3146125
3.446368242,-23.82647501,3.352557355,1.665876538,0.580895223,-0.948659822,2.415486299,4.78050736,1.645339773,4.202974849,-0.373542721,17.25378883,-3.524067337,-3.019207289,-3.794402989,-7.959385402,-6.037691079,-15.95174055,15.32377437
3.456072617,-21.2310699,5.168256675,2.575571803,0.892945041,-1.018474408,3.600717481,5.659924836,3.794320109,0.314448239,0.015926661,18.99298521,-3.083644606,-3.110989543,-5.581077684,-5.681548319,-4.342010365,-12.14322044,18.02792521
4.29802207,-18.82617277,7.640387648,6.289914582,1.949313348,-0.866234799,5.19052726,6.408730679,5.968308907,0.279588052,-0.43448517,20.85640149,-2.834919434,-2.95610095,-6.912473959,-4.830723828,-2.427243966,-8.967048752,21.42221066
5.647137407,-16.93780019,9.618684361,11.04018073,3.068066209,-0.737057696,6.545485086,6.797733552,7.809104576,3.360693144,-1.190160829,21.79689742,-2.764306218,-2.661558628,-6.823813875,-4.821876886,-0.256772041,-6.860570813,24.83063761
6.939837328,-15.43385669,9.865279049,13.87515519,3.48068676,-0.753172587,6.883303213,6.555944146,8.768676231,7.123603214,-2.076812142,21.44610332,-2.865723637,-2.107180795,-4.836776657,-4.438151327,2.310038228,-5.509459414,27.42265759
7.83520343,-13.86639057,7.890363562,12.69835126,2.873461571,-0.749632857,5.787171624,5.544486857,8.29826753,9.637561029,-3.355607756,20.1343068,-3.252678851,-1.009978867,-1.269248084,-2.855077956,5.354154443,-4.207049911,28.83083145
8.398335706,-11.91381639,4.276379129,7.694975174,1.55798731,-0.341791167,3.501844203,3.882509123,6.135295018,10.56352967,-5.309677917,18.47291938,-4.130718802,0.819037773,2.847481405,-0.271820662,8.688784197,-2.464673457,29.37642752
8.951935833,-9.691769938,0.358519885,1.17909367,0.204817445,0.803134327,0.77152654,1.943920848,2.511939672,10.48395814,-7.749525497,16.87567949,-5.630287434,3.231635259,6.194421067,2.339469976,11.82849166,-0.349974114,29.7484484
9.770261092,-7.634516697,-2.455397442,-3.927596638,-0.624067351,2.674207153,-1.630301072,0.225213687,-1.820599677,9.595680524,-9.903676656,15.39803354,-7.613604372,5.726567381,7.737633898,4.108702439,14.21444096,1.706368289,30.41515297
10.83465726,-6.070626997,-3.296817903,-5.832676966,-0.809770734,4.813333487,-3.274554838,-0.841140579,-5.757631191,7.378593235,-10.82211837,13.97755003,-9.602569153,7.697658759,7.194533219,4.995777988,15.52778009,3.405098298,31.22715053
11.7640821,-4.922172212,-2.099738012,-4.648386551,-0.681768703,6.484093078,-4.06862982,-1.027275412,-8.146294665,3.652269012,-9.981425658,12.81096138,-10.90401647,8.76407319,5.176376255,5.742585559,15.80757158,4.871957324,31.48352673
11.91327364,-3.850041079,0.504867507,-1.854712612,-0.739371994,7.015793646,-3.960719309,-0.338346202,-8.162392978,-0.217204751,-7.614562809,12.48595203,-10.88563299,8.928756914,2.913445498,7.09009364,15.23973128,6.444960728,30.36628602
10.58599674,-2.73953661,3.51138306,0.928152772,-1.303610646,6.118875544,-2.730011131,1.064815309,-5.658048119,-1.592397617,-4.525696732,13.68709192,-9.264642612,8.451441376,1.655583141,8.932419532,13.79117287,8.141521639,27.40892363
7.316894142,-2.06649795,5.906112189,2.865402129,-2.318097069,4.001837545,-0.145785197,2.977391063,-1.328042014,1.419823653,-1.57407374,16.65051233,-6.26532735,7.560728109,2.021235912,10.14687502,11.05367522,9.330553976,22.7118983
2.157445672,-2.743608552,6.967879761,3.972327377,-3.390986591,1.25471923,3.609342383,5.212181319,3.457327951,7.855013981,0.747837434,20.77105905,-2.571413462,6.26334246,3.639755295,9.292325462,6.53311238,8.998087437,16.85680738
-4.156210034,-5.487079937,6.446736139,4.546424933,-4.018338548,-1.404618984,7.679912717,7.57753764,7.18021579,13.85914468,2.354235838,24.69321525,0.906342628,4.42100496,5.316746127,5.662374945,0.240495499,6.47936062,10.67279969
-10.29771571,-10.18425366,4.588907701,4.654288772,-3.843183084,-3.380325847,10.80419377,9.81681988,8.868497786,15.33942296,3.306930129,26.89811716,3.356472343,2.028145008,5.675335921,-0.111604136,-6.879635111,2.079570222,5.02525527
-14.75545748,-15.79020718,2.00626287,4.156679415,-2.812416855,-4.349336451,12.0336544,11.59766497,8.584871557,11.43502983,3.594379979,26.46406594,4.365686587,-0.561559302,3.934148304,-6.366991513,-13.11365244,-2.97219181,0.673833408
-16.40532865,-20.88141688,-0.555321133,3.146065598,-1.167546867,-4.295082269,11.3921803,12.6042156,7.380203158,5.818854358,3.190440618,23.555403,4.072953363,-2.684650712,0.36754187,-11.39601747,-16.75644381,-7.28371848,-1.854195828
-14.96169355,-24.47904393,-2.448556579,2.241091476,0.702923089,-3.453255201,9.918670856,12.69172976,6.661281251,4.289193884,2.290775067,19.35360695,3.097974041,-3.696873073,-3.841883934,-14.39808759,-17.03779125,-10.23782423,-2.405786318
-11.05447526,-26.55143161,-3.274060621,2.316609367,2.454021161,-2.202855442,8.97007302,11.98631942,7.292645694,10.14362139,1.379574235,15.46756844,2.240827986,-3.352344974,-7.283098873,-15.76286,-14.56509326,-12.39564881,-1.290610254
-5.90391463,-27.87025763,-2.93508232,3.805917139,3.906376766,-0.927943014,9.242753794,10.82662182,8.960873363,20.9305444,0.901013301,13.14356651,2.061147884,-1.952291029,-9.114986419,-16.58245414,-10.95746801,-15.04482894,0.792285729
-0.813074274,-29.38876506,-1.645086515,6.172072419,5.033555126,0.11454711,10.2257631,9.554172686,10.21694355,29.42461246,0.722378188,12.68621237,2.542043249,-0.154335332,-9.486902016,-17.8354163,-7.910980586,-19.2211764,3.010381057
3.223429041,-31.62336749,0.084912099,8.075871086,5.836288956,0.866434293,10.50851742,8.286018999,9.228380349,28.47074053,-0.101491695,13.37348522,3.049050943,1.414129881,-9.324691983,-19.83360473,-6.325441288,-24.91996675,4.714479326
5.643745106,-34.42695124,1.529389779,8.209152128,6.207000393,1.433527854,8.744596847,6.840431543,4.849394014,16.20735343,-2.871066285,13.8897662,2.66237519,2.464640383,-9.635031842,-22.22156669,-6.041007317,-31.03972491,5.639228975
6.260681907,-37.17737602,1.981105783,6.189409806,5.905280451,1.954838631,4.600695781,4.89003885,-2.588364793,-2.296155502,-8.242231196,13.04542747,0.738313016,3.090650375,-10.78919296,-24.36434602,-6.253235165,-36.02618342,5.90403622
5.216167864,-39.11015959,1.115431726,2.822741485,4.692730029,2.459210913,-0.952807095,2.249314106,-11.22910081,-18.29039975,-15.37723762,10.41624987,-2.621104713,3.573235248,-12.2501218,-25.7255452,-6.185189525,-38.67903318,5.88809035
3.037238033,-39.5309449,-0.704373099,-0.474148489,2.55311539,2.819061244,-6.17118487,-0.906902889,-18.46162801,-25.0734144,-21.99355146,6.5789122,-6.502870712,4.140157007,-12.907743,-25.96441291,-5.475940451,-38.5392368,6.120611498
0.676689419,-37.87898308,-2.450497159,-2.641919039,-0.16105991,2.851294999,-9.492043235,-4.058768992,-22.13604522,-21.97239369,-25.48751176,2.8230886,-9.610514372,4.855595934,-11.7922246,-24.80000363,-4.063883198,-35.68719823,7.240655934
-0.664330474,-33.80287091,-2.902279073,-3.592353791,-2.788216271,2.501151711,-10.29882396,-6.591045951,-21.60493623,-13.85085825,-24.50007232,0.493973115,-10.95854733,5.66648977,-8.70531294,-21.90365757,-1.810046798,-30.28180272,9.935991932
0.013206984,-27.35779069,-1.360790574,-4.030911817,-4.623369698,1.963367434,-9.080576583,-8.109430525,-18.02707351,-6.926269861,-19.87068183,0.321470303,-10.41538888,6.492388248,-4.385215581,-17.02163226,1.677350494,-22.34322673,14.73467657
2.996866075,-19.2099146,1.855253875,-4.693373373,-5.240611253,1.621852005,-7.007531775,-8.611539589,-13.73457057,-4.362596615,-14.26309482,2.102296982,-8.75215057,7.24092824,-0.132208001,-10.28157971,6.763496394,-12.0101686,21.66274415
7.649091784,-10.59641309,5.531545524,-5.648632112,-4.671287904,1.818494365,-5.262731667,-8.40946098,-10.96467867,-4.895321173,-10.6379298,4.895911621,-7.16392371,7.747234075,2.84651319,-2.431990697,13.24138424,-0.039270004,29.97918982
12.69337286,-2.919978212,8.295352824,-6.221619557,-3.328423583,2.601065749,-4.506350662,-7.875930683,-10.63847847,-5.034296473,-10.54615974,7.587210178,-6.5682219,7.745630279,3.97359189,5.22549395,20.0011395,11.94279201,38.24959771
16.85138954,2.83194207,9.494841564,-5.558668049,-1.740616832,3.637656125,-4.671968962,-7.196358088,-11.89568476,-2.542231742,-13.33567738,9.452693202,-7.119930849,6.969796825,3.438723769,11.24417252,25.28295597,21.76781365,44.8268479
19.40911723,6.447759064,9.585740734,-3.348490311,-0.284747996,4.380398314,-5.093652579,-6.283202343,-12.6974487,1.801816115,-16.72165633,10.39047528,-8.222969288,5.348835785,1.928177631,14.58051963,27.44842187,27.53367057,48.49937866
20.33554426,8.356046322,9.70856523,-0.131057853,0.908024971,4.384506907,-4.860080273,-4.884514922,-11.17209558,5.333890704,-18.25641416,10.72542875,-8.983330448,3.145167473,0.177547662,14.99027456,25.7970778,28.4234802,48.90489242
19.92416781,9.093922995,10.73367522,3.000815332,1.840799466,3.571465844,-3.266184661,-2.796613464,-6.8829474,6.149159528,-16.70743302,10.80044052,-8.773688728,0.891154642,-1.359857048,13.07417736,20.89696978,25.04411518,46.45444197
18.30082399,8.802498069,12.47422551,5.022796152,2.460455584,2.259396587,-0.208269061,-0.050417598,-1.195877509,4.772917873,-12.54339415,10.69358406,-7.548565435,-0.868029666,-2.565503895,9.97126868,14.23187494,19.10509461,41.87423787
15.23596098,7.156571726,13.67556788,5.450350059,2.568188006,0.94760977,3.660271174,3.016831351,3.521906179,3.505155897,-7.416101014,10.26590837,-5.759937492,-1.852260209,-3.475779223,6.869588034,7.432028311,12.66219076,35.75822023
10.43549672,3.781057937,12.83035405,4.400593662,1.921629801,0.014770032,7.148385982,5.823781425,5.362349132,4.256241196,-3.159712911,9.45650895,-4.004903515,-2.140085199,-4.061825981,4.571056418,1.60258948,7.363155468,28.48841821
4.077600082,-1.19493547,9.257206388,2.358368903,0.459012206,-0.457673633,9.078945807,7.713943485,4.02089421,6.923053239,-0.981055643,8.532644615,-2.686135214,-2.012877445,-4.155097122,3.299454581,-2.86676978,4.04832257,20.54292957
-2.855766543,-6.909422465,3.681603585,-0.056079659,-1.531651121,-0.629999214,8.897644628,8.182855835,0.855289221,9.665317859,-1.188351028,8.041637664,-1.897325252,-1.68383412,-3.568921253,2.813024832,-6.006517393,2.787166091,12.85377375
-8.762046385,-12.06501512,-2.082225829,-2.159793606,-3.45011466,-0.68880046,6.965212357,7.093528895,-2.146538643,10.62222574,-3.358561365,8.465426209,-1.542297156,-1.137045447,-2.305856738,2.72940863,-7.811619898,3.182289278,6.805815697
-12.04656852,-15.54227676,-6.112411051,-3.236809962,-4.641551689,-0.658789931,4.321407305,4.785396491,-3.717706349,9.385818194,-6.641491908,9.838205585,-1.527419885,-0.204659437,-0.669193249,2.855092337,-8.007006847,4.689158045,3.752579829
-11.81438616,-16.89829736,-7.354701821,-2.740350754,-4.734770404,-0.393996352,2.057990752,1.989845728,-4.004172773,6.969459968,-10.01542988,11.63714443,-1.851868751,1.194621627,0.837126602,3.302035566,-6.19710487,6.784854344,4.333199294
-8.225756872,-16.44909041,-5.994358304,-0.681283315,-3.857481695,0.252864639,0.718064888,-0.457135094,-4.148374479,4.548948052,-12.52208208,13.05269504,-2.544819183,2.871634866,1.779763656,4.30283219,-2.261161317,8.97201889,8.068953806
-2.369144289,-14.97028947,-3.101455637,2.092609429,-2.589270338,1.233006448,0.118873684,-1.988062349,-5.177445987,2.387378416,-13.55864596,13.45398121,-3.543030962,4.408758826,2.061999019,5.849634484,3.311725734,10.71785634,13.53870077
4.196790738,-13.29551775,0.087958622,4.102838708,-1.662367425,2.253021254,-0.32604251,-2.557392712,-7.12676257,0.029185714,-13.15449497,12.72217134,-4.646989843,5.408615602,1.991899184,7.442933287,9.400484468,11.45256683,19.02882571
9.95889608,-12.06440087,2.746371651,4.005880012,-1.565437445,2.935194969,-1.080627587,-2.609332149,-9.093699846,-2.552095158,-12.01117349,11.24079777,-5.61302918,5.754816164,2.083405805,8.204757292,14.5916566,10.69614316,23.24761715
13.83670853,-11.65343724,4.612525394,1.509251213,-2.265743894,3.077605656,-2.17318319,-2.764254431,-10.12165757,-4.227756977,-11.15476571,9.601797926,-6.310748788,5.676526285,2.705379713,7.367638268,17.72020319,8.286053395,25.70803702
15.40480268,-12.15374377,5.820407015,-2.221185168,-3.208969489,2.816169409,-3.294761203,-3.419203665,-10.11441373,-3.42653648,-11.33428627,8.282868082,-6.809858333,5.566164605,3.810551092,4.848012485,18.34742144,4.588121264,26.66439262
14.96903775,-13.29930073,6.666464572,-5.069341816,-3.61178494,2.553924406,-4.146248038,-4.523161368,-9.958154086,0.171421311,-12.55393628,7.521479449,-7.31109962,5.695000038,4.936656163,1.484960336,16.94332502,0.537511301,26.78145903
13.46333217,-14.42673796,7.484784011,-5.175619991,-2.901968666,2.69287009,-4.682628109,-5.664934834,-10.70869291,4.588152997,-14.09173003,7.400487849,-7.960164333,6.044286898,5.493480115,-1.294152688,14.6743929,-2.588185367,26.79674395
12.103051,-14.64315616,8.590264635,-2.090131258,-1.068882586,3.352962811,-5.041411423,-6.386536538,-12.52096364,6.441622901,-15.01454845,7.969432352,-8.682680568,6.366319422,5.152104094,-2.228195453,12.87557144,-3.62357295,27.30288037
11.83669222,-13.2512175,10.16376068,2.899657024,1.279272677,4.278002409,-5.266794351,-6.480725383,-14.26430997,3.402176399,-14.81569827,9.226285562,-9.174402334,6.403533896,4.077356616,-0.92342584,12.44136878,-2.005776415,28.61135012
12.83378294,-10.22147699,12.06830525,7.499668015,3.201029924,4.996098972,-5.145237568,-6.067140358,-14.23723012,-3.707233823,-13.70183196,10.96693301,-9.073801446,6.079900332,2.849514247,1.966603835,13.43270142,1.953690218,30.63497152
14.34472903,-6.360016459,13.7583872,9.719683783,3.903266724,5.120679244,-4.359955458,-5.431280459,-11.4884998,-11.04522243,-12.3378188,12.69241717,-8.210365188,5.522983503,2.133929644,5.199870684,15.11031187,7.178192737,32.83854719
15.11204994,-2.968294265,14.46369746,8.920150999,3.149796837,4.58114638,-2.851048924,-4.793119885,-6.712862921,-14.27347381,-11.29203021,13.75928314,-6.757612824,4.927014224,2.323259685,7.716415788,16.38598421,12.27221584,34.38784407
14.15376709,-1.151312205,13.6323641,5.982287575,1.364273345,3.63060546,-1.037060091,-4.199076245,-1.9748769,-11.62056122,-10.64867306,13.74825817,-5.174523424,4.392588655,3.376082426,9.187865338,16.43814554,16.06859502,34.53442233
11.43567951,-1.215274585,11.36530728,2.611476208,-0.622195849,2.6449372,0.359372485,-3.593957418,0.589710308,-5.099506812,-10.08556206,12.79027159,-3.960044316,3.877049522,4.915500778,9.999194191,15.12673878,17.99608921,33.05465294
7.963033047,-2.559729935,8.503083425,0.325904498,-2.012455571,1.875747001,0.795157948,-2.962227942,0.15261602,1.074708001,-9.30785963,11.55157521,-3.377777809,3.27654425,6.46257911,10.74394376,12.96073283,18.11921778,30.42664183
5.190482132,-4.121927052,6.237085082,-0.223120027,-2.403229472,1.338947235,0.316210852,-2.382173617,-2.35020491,3.579539144,-8.432448301,10.80962872,-3.337024694,2.544348675,7.611649073,11.6526469,10.66389558,16.91206768,27.55293684
4.123593694,-5.041327667,5.461814822,0.699500567,-1.871063843,0.901534858,-0.4634701,-1.943992473,-4.973647613,2.133522828,-7.977842137,10.88357767,-3.513459236,1.731166013,8.053270288,12.37595017,8.655534906,14.96196035,25.16866616
4.711677046,-5.084587566,6.28940488,2.328660666,-0.791526027,0.469089074,-0.821826637,-1.630253167,-6.11271825,-0.883785523,-8.462829716,11.34396441,-3.621838936,0.919014627,7.518843771,12.236056,6.813609965,12.77350568,23.35039631
5.931248397,-4.593761054,8.041001249,3.887214725,0.429460161,0.103015501,-0.461729111,-1.297321779,-5.436547327,-2.777203714,-9.945719882,11.26054656,-3.63500121,0.125477678,5.800846046,10.70576031,4.672155206,10.70658102,21.50555729
6.475506882,-4.097792028,9.6913156,4.861371767,1.513592912,-0.033889671,0.321754029,-0.790671908,-3.796497948,-2.709172401,-11.87371726,9.857817464,-3.773137698,-0.717309314,2.914564879,7.746250028,1.880062431,8.963920196,18.86784695
5.555683316,-3.95279727,10.43550556,5.040747638,2.291199244,0.148285489,0.97387418,-0.083681674,-2.325830555,-1.881002439,-13.35198821,7.127089051,-4.258879323,-1.676483532,-0.713867996,3.798232084,-1.439658624,7.54248646,15.12312958
3.27954143,-4.287464997,10.00098492,4.458768729,2.60142099,0.533494853,1.218159938,0.701898706,-1.530998602,-1.777076693,-13.62620387,3.945179682,-5.029216013,-2.695887881,-4.24954405,-0.494972889,-4.698922992,6.160722727,10.67791506
0.409857625,-5.228600551,8.555840901,3.327726227,2.26109919,0.841189984,1.321282095,1.415001076,-1.079493448,-2.281996643,-12.45959408,1.584882609,-5.66042293,-3.548750438,-6.758834582,-4.587962868,-7.195578236,4.264112224,6.366834049
-2.247476173,-7.131601879,6.373902953,1.943336425,1.158861037,0.830203672,1.832048238,2.000104069,-0.353157765,-1.567283834,-10.22637004,0.929041328,-5.623827804,-3.920073288,-7.69841247,-8.167749566,-8.518831267,1.19914397,2.85236601
-4.348026359,-10.53929159,3.567547728,0.515922213,-0.613240278,0.508251298,2.994834935,2.471834636,0.788302057,2.010731878,-7.7637597,1.907755175,-4.729034786,-3.568969873,-7.257451999,-11.11076566,-8.699464104,-3.467404532,0.221646185
-6.05979079,-15.82223156,0.101814562,-0.994756993,-2.733052193,0.168919699,4.338651936,2.73961962,1.708567025,7.694777481,-6.117884089,3.523916029,-3.421261076,-2.459142629,-6.267423252,-13.374615,-8.019997111,-9.628691036,-1.88234006
-7.675188732,-22.71988459,-3.938594439,-2.856221811,-4.778850868,0.205085852,4.834010018,2.478163967,1.405678666,11.9716664,-6.247903393,4.439385444,-2.648379201,-0.774646823,-5.678751573,-14.91986317,-6.679813698,-16.49521518,-3.70983363
-9.113235851,-30.10556448,-8.052346094,-5.246350357,-6.41733812,0.825730875,3.569990245,1.265224815,-0.70737299,10.80053827,-8.668776596,3.745622631,-3.301183243,1.172459095,-5.932134129,-15.66767252,-4.615830216,-22.7295605,-4.910845474
-9.700853712,-36.18232187,-11.23954086,-7.80117336,-7.484521361,1.888051279,0.48251176,-1.009484923,-4.258746893,2.923110904,-13.07164839,1.463743355,-5.564488694,3.063973532,-6.662568086,-15.46306735,-1.632421175,-26.83052984,-4.548142327
-8.418076,-39.07888549,-12.24432267,-9.412015911,-7.891129774,2.975441728,-3.405465173,-3.759035906,-7.996349971,-8.365786964,-18.13297693,-1.475212005,-8.639920619,4.649020291,-6.957388855,-14.06940673,2.273956582,-27.63714816,-1.6677076
-4.484563264,-37.60348485,-10.04578714,-8.592035377,-7.462523531,3.664992159,-6.437633748,-5.730639112,-10.39988439,-16.6332829,-21.79732679,-3.703588768,-11.09057317,5.752354767,-5.99345948,-11.27622456,6.675883866,-24.78029396,3.968025967
2.049813891,-31.82493123,-4.387436326,-4.343307825,-5.913752124,3.784132751,-7.197824804,-5.596244891,-10.40047575,-16.19496721,-22.11260921,-4.062591057,-11.63759101,6.260007259,-3.60347301,-7.14638393,10.77632916,-18.91330332,11.51860038
10.06075276,-23.20199036,3.902096176,2.989807594,-3.058463215,3.470991174,-5.255555767,-2.796965899,-7.801072048,-5.852271601,-18.28117491,-2.117318196,-9.907617681,6.129525973,-0.383369495,-2.267633927,13.75087549,-11.59333089,19.34366016
17.6271302,-14.14845234,12.98606083,11.51934158,0.875333611,3.013882398,-1.34606843,1.948621707,-3.268361261,10.11345458,-11.28868114,1.642404343,-6.640960053,5.425388428,2.69489483,2.237981884,15.14188697,-4.783595261,25.73657464
22.7395066,-7.160046176,20.54060802,18.53861326,5.100425023,2.619089635,3.069627458,6.906407589,1.967779995,24.36323637,-3.600969389,5.954665383,-3.230417485,4.333381253,4.837593631,5.096594668,15.04689706,-0.116266092,29.63770969
24.11563174,-3.863431344,24.56591894,21.81556643,8.493218821,2.299557757,6.548457451,10.26213811,6.502944929,30.66961691,2.019329557,9.227910157,-0.913494469,3.110073682,5.735452081,5.515779472,13.99745699,1.763559084,30.91471791
21.71279819,-4.451648609,24.15123156,20.66427805,10.10474992,1.957523339,8.27307853,11.12040846,9.123609634,27.11167225,3.90481321,10.13920666,-0.155529865,1.976121062,5.455033921,3.664857007,12.62754345,1.398759081,30.12608589
16.65198893,-7.828047318,19.81196707,16.12223708,9.628769167,1.557812579,8.240610152,9.880225109,9.126006034,16.46216864,2.218067669,8.189946561,-0.587464064,1.018053992,4.114444564,0.620334099,11.33715793,0.080744636,28.01155273
10.575304,-12.39985829,13.19240257,10.16900329,7.493009657,1.210969428,7.034210869,7.750584291,6.54570178,3.948545087,-1.411716361,3.984926569,-1.445186451,0.170582541,1.712651683,-2.251368543,10.12228526,-1.028884523,25.06134603
4.797238504,-17.04247023,6.271276144,4.574621017,4.513602287,1.076260195,5.397750071,5.812286376,2.18746952,-5.81437193,-5.03481257,-0.939092485,-2.121938262,-0.700165554,-1.688201215,-4.063384234,8.630666513,-1.668508464,21.38704744
-0.233350515,-21.59678042,0.516020911,0.173477336,1.391350395,1.174143969,3.879575196,4.35916637,-2.634809684,-10.75219128,-7.473660131,-4.721365859,-2.435282726,-1.663172628,-5.588515533,-4.762967463,6.402901061,-2.57561322,16.89630988
-4.815231688,-26.54251702,-3.527790457,-3.027043559,-1.553033838,1.302278225,2.70512864,2.995823004,-6.584625652,-11.30164725,-8.639324877,-5.966272809,-2.500280197,-2.625317256,-8.878036342,-4.801038599,3.203949935,-4.763135504,11.61885415
-9.312214253,-32.0772403,-6.020523812,-5.16071776,-4.223232177,1.173967737,1.874642159,1.333524949,-8.778696205,-9.044859387,-8.997216189,-4.320586274,-2.429546595,-3.332443662,-10.14433293,-4.396314873,-0.68160911,-8.427331071,5.993783753
-13.42084352,-37.31682339,-7.238899115,-5.919116496,-6.368888997,0.695981175,1.356691891,-0.369532473,-8.992938896,-5.311453824,-8.768605834,-0.535707159,-2.177516762,-3.46799475,-8.362686918,-3.035549937,-4.341364927,-12.30058388,0.965040044
-15.98973224,-40.32147922,-7.12749352,-4.607222653,-7.399732681,0.148144048,1.215731174,-1.22214687,-7.520316932,-0.679453487,-7.603842066,3.998052749,-1.654540431,-2.793896808,-3.528590252,0.29760395,-6.443547114,-14.04927829,-2.203509932
-15.62570698,-39.08512127,-5.367845666,-0.800985829,-6.657631893,0.069140025,1.578437799,-0.401635089,-4.850022585,4.613748152,-5.000066591,7.950126659,-0.951335803,-1.264299378,3.215693116,6.250775966,-5.770952024,-11.61016555,-2.384322794
-11.72688463,-32.88542,-1.893516885,4.961149299,-3.997627866,0.879847703,2.471172859,2.032151601,-1.439829728,10.02023587,-1.06031548,10.57294478,-0.401197116,0.933039335,10.07026648,14.2327057,-1.884099716,-4.639054253,0.839761489
-5.195599686,-23.03946106,2.625447056,11.08206654,-0.195392455,2.510278291,3.673043419,4.927235238,2.280691746,14.47321411,3.13227619,11.79991522,-0.36574738,3.416130484,15.37027976,22.26677658,4.446747757,4.938195601,6.774498496
1.768166061,-12.45385757,6.825080291,15.58352223,3.248608812,4.335919878,4.743456943,6.695133243,5.786370959,16.8036344,5.955656062,11.97494256,-0.90855614,5.710160829,18.19350703,27.79404614,11.36551693,13.74080752,13.68368945
6.768457481,-4.184075868,9.306467865,17.13671605,4.899819867,5.518257205,5.267893089,6.398951965,8.452403866,16.43439033,6.266105583,11.49446845,-1.656818429,7.37832591,18.48241376,28.95085586,16.65212381,18.6653608,19.41779725
8.524256721,0.07664747,9.480374834,15.74830228,4.273934753,5.533497839,5.184719432,4.469706198,9.79422014,13.82893311,4.254655358,10.62844923,-2.009666213,8.141632387,16.75324477,25.48396516,18.7021563,18.44807546,22.34289548
7.507535462,0.607120029,7.961369634,12.65270834,2.171241837,4.509437595,4.945843634,2.499503254,9.812127955,10.38565839,1.479906455,9.572877216,-1.550934222,7.944605538,13.70950246,18.72363694,17.21210834,14.08380466,22.05878591
5.470680031,-0.957288546,6.174477438,9.525589688,0.172059538,3.115776863,5.33554701,2.239705396,9.136009984,7.839244689,-0.000972873,8.569100886,-0.333458779,6.937069792,10.02129203,10.7066666,13.16254394,7.917976681,19.46249732
4.20194637,-2.930560173,5.423902626,7.575770782,-0.391083101,2.083633003,7.004867672,4.506579764,8.767464973,7.493354193,1.158424126,7.888991597,1.200189775,5.378545497,6.28077047,3.106128543,8.130562131,2.117327863,16.11021036
